age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47,4,78874,8,2,12,0,4,1,0,0,40,39,0
25,4,283591,0,0,3,1,4,1,0,0,40,39,0
24,5,120865,9,2,10,0,2,0,0,0,40,39,0
61,4,363857,0,0,6,1,4,1,0,0,47,39,0
31,6,341234,15,2,13,0,4,1,0,0,81,39,0
22,4,174292,15,4,3,3,4,1,0,0,40,39,0
37,4,163539,9,2,4,0,1,1,0,0,40,39,1
34,4,114603,15,2,1,5,4,0,0,0,33,39,0
67,4,191360,4,6,6,5,4,1,0,0,45,39,0
59,4,209183,1,2,3,0,1,1,0,0,40,39,1
23,7,39269,15,4,8,2,2,0,0,0,34,39,0
54,4,198556,9,2,14,0,4,1,0,0,45,0,0
49,4,132239,9,2,10,0,4,1,0,0,60,39,1
27,4,74841,11,2,3,0,4,1,0,0,40,39,0
47,2,103119,11,0,1,4,4,0,0,0,40,39,0
52,1,451649,11,4,3,1,4,1,0,0,40,39,0
38,2,57712,8,2,11,0,4,1,0,1671,20,39,0
33,4,33098,15,4,13,4,4,0,0,0,40,39,0
51,4,131014,1,0,14,2,4,1,0,1574,55,39,0
71,4,104719,5,2,3,0,4,1,0,0,40,39,0
24,4,195665,15,2,1,0,4,1,0,0,49,39,0
33,5,158825,15,2,11,0,4,1,0,0,40,39,1
43,4,196648,9,2,3,0,4,1,0,0,40,39,1
33,4,338957,9,4,10,1,4,1,0,0,55,39,0
38,4,184259,1,2,1,0,4,1,0,0,40,39,1
24,4,322615,5,0,3,1,4,1,0,0,31,39,1
53,4,320824,15,4,8,2,2,0,0,0,40,39,0
58,4,194005,11,2,6,0,4,1,0,0,10,39,0
55,4,104866,11,6,1,4,4,0,0,2723,40,39,0
37,6,355038,10,2,5,0,4,1,0,0,20,39,1
69,4,127529,0,4,4,2,4,0,0,0,33,39,0
28,4,233457,9,4,12,1,4,1,0,0,45,39,0
43,4,36192,11,4,1,1,4,0,0,0,40,39,0
39,4,32522,8,0,12,1,4,0,0,0,40,39,0
32,4,41476,6,2,6,0,4,1,0,2703,40,39,0
49,4,229790,8,2,13,0,2,1,0,0,40,39,0
49,4,194031,0,0,12,4,2,0,0,0,40,27,0
41,7,114111,0,0,4,1,2,0,0,0,40,39,0
34,4,71741,3,5,8,4,2,0,0,0,40,39,0
35,4,94565,15,4,12,1,4,0,0,0,46,39,0
29,4,142823,11,4,8,1,4,1,0,0,40,39,0
30,4,60209,12,2,6,0,4,1,0,0,50,39,0
18,4,66142,1,4,3,5,4,1,0,0,40,39,0
16,0,382622,15,4,0,4,4,0,0,0,46,0,0
25,4,191980,9,4,3,1,4,1,0,0,51,18,0
25,4,122809,11,4,8,4,2,0,0,0,21,39,0
48,4,63166,15,0,1,1,4,0,0,0,19,39,0
37,2,35570,15,0,3,4,2,0,0,2658,40,39,0
74,0,78927,9,2,0,0,4,1,14773,0,11,39,1
62,6,50047,9,6,1,1,4,0,0,0,34,39,0
30,4,86224,7,2,1,5,4,0,0,0,40,39,0
37,4,166281,11,3,6,4,4,1,0,0,59,39,0
26,4,139284,15,4,1,3,4,0,0,0,40,39,0
37,4,421450,11,4,8,3,2,0,0,0,40,39,0
43,4,258491,11,2,12,0,4,1,14846,0,40,39,1
57,4,94209,9,0,10,5,4,0,0,2316,67,39,1
28,4,146071,11,4,8,4,2,0,0,0,40,39,0
32,4,40883,1,2,12,0,4,0,0,0,16,39,0
27,4,74499,11,4,6,1,2,0,0,0,19,39,0
24,4,600132,4,4,13,4,4,0,0,0,40,33,0
39,7,150874,8,2,13,0,4,1,0,0,40,11,1
50,4,169238,11,2,3,0,4,1,0,1891,59,39,1
46,4,201317,15,2,1,0,4,1,0,0,33,39,1
22,4,315583,2,4,10,3,4,1,0,0,34,39,0
25,6,246743,11,4,3,3,4,1,0,0,40,39,0
40,4,128179,10,2,10,0,4,1,0,0,40,39,1
66,4,53724,11,2,3,0,4,1,0,0,55,39,1
45,7,110693,15,0,0,1,4,0,0,0,50,39,0
27,4,589594,9,2,14,5,4,0,0,0,9,39,0
36,4,160991,15,0,3,1,4,1,0,0,40,39,0
18,4,248945,1,2,3,0,4,1,0,0,54,0,1
33,4,315788,11,0,8,2,4,1,0,0,45,39,0
29,4,169432,15,2,3,0,4,1,0,0,26,39,0
19,4,110717,15,4,12,1,4,0,0,2268,20,39,0
53,4,123516,9,2,1,0,4,1,0,0,41,39,1
28,4,23373,9,2,1,5,2,0,0,0,40,30,1
46,4,145580,11,2,3,0,4,1,0,0,40,39,0
47,4,170960,11,0,7,4,4,0,0,0,40,0,0
49,1,159631,15,2,12,0,4,1,7331,0,40,39,1
43,4,131301,9,2,10,0,4,1,0,0,35,39,1
43,4,40118,11,2,12,0,4,1,0,0,40,39,0
42,4,293664,0,2,8,2,4,1,0,0,40,39,0
59,4,109289,11,4,1,1,4,0,0,0,12,39,0
43,0,144915,15,2,0,5,4,0,0,0,1,39,0
49,4,203114,9,2,4,0,4,0,0,0,40,39,1
31,4,26183,11,4,12,1,4,0,0,2335,60,39,0
56,4,118176,11,2,12,0,4,0,0,0,40,39,0
29,2,44083,9,2,4,0,0,1,0,0,60,39,1
29,6,319978,15,2,1,0,2,1,0,0,20,39,0
29,4,197997,8,2,3,0,4,1,0,0,40,39,1
57,6,95182,6,0,5,1,4,1,0,0,62,39,0
32,1,539434,11,4,3,1,4,1,0,0,35,39,0
32,4,355329,11,4,8,1,4,0,0,0,37,39,0
26,4,430411,11,4,12,4,4,0,0,0,42,39,0
33,4,267945,9,4,12,1,4,1,0,0,50,39,0
29,4,47000,1,4,3,2,4,1,0,0,32,39,0
34,4,149295,15,2,8,5,4,0,0,0,40,39,0
34,4,53082,8,2,11,0,4,1,0,1655,26,33,0
40,4,124185,9,2,12,0,4,1,0,0,60,35,1
35,4,134314,9,2,12,0,4,1,3301,0,40,39,1
25,4,311367,11,4,14,3,4,1,0,0,40,39,0
32,4,331004,9,2,13,0,4,1,0,0,29,39,1
36,4,124091,1,2,3,0,4,1,0,0,33,39,0
35,4,100655,11,2,8,0,4,1,0,0,25,39,0
47,4,172696,1,2,3,0,4,1,0,0,40,39,0
20,5,163072,11,2,12,0,4,1,0,0,40,39,0
52,4,493667,6,2,7,0,4,0,0,0,39,39,0
57,1,555272,15,6,4,4,2,0,0,2731,40,39,0
42,4,23577,15,4,4,1,1,0,0,0,68,40,1
26,4,58238,15,4,1,3,4,0,0,0,35,39,0
32,4,48793,11,4,6,4,2,0,0,0,40,39,0
59,5,128899,11,2,5,0,4,1,14742,0,40,39,1
56,2,127164,11,2,12,0,4,1,7335,0,40,39,1
29,4,183888,9,2,10,0,4,1,0,0,45,39,1
42,1,238944,1,2,3,0,2,1,0,0,40,39,0
19,4,404483,11,0,8,4,4,0,0,0,32,39,0
47,4,382857,6,2,8,0,2,1,0,0,40,39,0
22,7,120993,0,4,8,1,4,0,0,0,40,39,0
20,6,284572,4,4,5,3,4,1,0,0,25,26,0
60,2,42079,8,2,13,0,0,1,0,0,40,39,1
24,4,88968,11,0,3,4,2,1,0,0,40,39,0
34,4,365670,8,0,13,4,4,0,0,0,40,39,0
22,4,334037,15,4,1,3,4,0,0,0,40,39,0
20,4,253298,15,4,7,1,4,1,0,0,40,39,0
31,4,67483,8,4,13,3,4,0,0,0,40,39,0
59,6,117836,11,2,12,0,4,1,0,0,60,39,1
27,4,159590,15,4,12,4,4,0,0,0,37,39,0
31,4,51289,8,2,13,5,4,0,0,0,40,39,0
57,4,205407,8,2,3,0,4,1,0,0,40,39,1
41,0,195798,11,2,3,0,4,1,0,0,40,9,0
25,4,204894,9,4,4,1,4,1,0,0,33,39,0
31,4,100022,11,0,12,3,4,1,0,0,50,39,1
22,4,197895,8,2,1,0,4,1,0,0,40,39,0
33,4,181917,15,2,13,0,2,0,3238,0,40,39,0
26,4,111994,9,4,3,1,1,1,0,0,60,39,0
34,2,193790,12,2,13,2,4,1,0,0,40,39,0
41,1,75535,15,5,1,4,4,0,0,1549,40,39,0
64,0,117344,9,4,5,1,4,1,0,0,40,39,0
26,0,17849,15,4,0,1,2,0,0,0,21,39,0
36,6,360047,6,4,12,1,4,0,0,0,24,39,0
58,4,133451,9,6,3,1,4,1,0,0,40,39,1
33,4,328009,6,2,3,0,4,1,0,0,40,33,0
48,4,134375,9,2,4,0,4,1,0,0,40,39,1
39,4,137316,0,0,7,1,2,1,0,0,60,39,1
30,4,87064,11,4,1,4,4,0,3258,0,41,39,0
57,4,95569,1,2,8,0,4,1,0,0,20,39,0
36,4,214934,15,2,3,2,4,1,0,0,40,39,0
48,6,184128,1,2,3,0,4,1,0,0,60,39,1
51,4,238398,15,4,7,1,2,1,0,0,60,39,1
38,4,165899,9,2,13,0,1,1,0,0,40,11,1
16,0,123721,11,2,0,2,2,0,0,0,20,39,0
23,4,52652,9,4,10,1,4,1,0,0,34,39,0
29,4,239914,11,4,1,1,4,1,0,0,40,39,0
33,6,225561,8,4,10,3,4,0,0,0,32,39,0
38,4,101720,11,4,1,1,2,0,0,0,40,39,0
32,5,321369,12,2,4,0,4,1,0,0,40,39,0
35,6,112582,9,4,10,1,2,1,0,0,50,39,0
38,4,173477,11,2,3,0,0,1,0,0,27,39,1
31,4,96569,15,4,8,1,4,0,0,0,19,39,0
24,4,305215,8,4,3,1,4,1,0,0,23,39,0
56,6,128651,6,6,8,1,4,1,0,0,83,39,0
37,2,315336,8,2,14,0,4,1,0,0,35,26,0
37,4,105400,11,4,1,1,4,0,0,0,38,18,0
55,4,115952,9,0,3,1,4,0,0,1546,40,39,0
21,4,125924,11,4,3,1,4,1,0,0,16,39,0
31,4,131221,4,2,4,0,1,1,0,0,30,17,0
26,4,500183,11,4,12,3,4,1,0,0,40,39,0
32,4,267126,9,4,12,3,4,1,0,0,40,39,0
26,4,210760,9,2,10,5,4,1,0,2289,29,39,1
30,4,267467,9,2,8,0,2,1,0,0,45,39,0
22,4,329392,11,4,1,3,4,0,0,0,24,39,0
39,4,173084,15,4,4,1,4,0,0,0,20,39,0
58,6,99858,15,0,11,1,4,0,0,884,40,39,0
27,4,145772,9,4,3,1,4,1,0,0,62,39,0
59,1,28450,11,0,8,1,2,1,0,0,40,39,0
49,4,88966,7,2,12,0,4,1,0,0,40,39,0
34,4,52008,8,2,12,0,4,1,0,0,35,39,1
60,4,323483,11,2,3,0,4,1,0,0,20,39,0
45,2,269044,14,0,10,4,2,1,0,0,50,39,0
40,4,169253,8,2,4,5,4,0,0,0,40,39,0
57,7,74793,4,1,10,1,1,0,0,0,32,39,0
20,4,306286,11,4,14,3,4,0,0,0,40,39,0
39,4,287557,9,4,12,1,4,0,0,1413,40,39,0
39,4,146830,4,0,5,2,4,0,0,0,55,26,0
46,4,162509,11,2,14,0,4,1,0,0,11,39,0
44,0,249167,9,2,0,0,4,1,14828,0,21,39,0
22,4,283727,11,4,7,3,4,1,0,0,18,39,0
21,0,200724,1,4,0,3,4,1,0,0,20,39,0
40,4,195872,9,2,4,0,4,1,0,0,40,39,1
25,4,372189,15,2,7,0,4,1,0,0,19,30,0
34,4,284587,11,4,6,2,2,1,0,0,40,39,0
37,4,165726,11,2,12,0,4,1,0,0,81,39,1
18,4,173968,2,4,6,1,4,1,0,0,45,39,0
19,0,180758,11,0,0,1,4,0,0,0,9,39,0
40,4,310434,15,2,3,0,4,1,0,0,40,39,0
30,4,148637,9,2,10,5,4,0,14914,2724,60,39,1
52,4,181631,15,0,3,1,4,0,3292,0,40,39,0
21,2,65809,11,4,1,3,4,0,0,0,40,39,0
34,4,497859,3,0,7,4,2,1,0,0,40,39,0
27,4,160925,15,2,4,0,4,1,14783,0,45,39,0
23,4,88498,12,2,10,5,4,0,0,0,49,39,1
47,4,183891,11,2,3,0,4,1,0,0,40,39,1
32,5,178866,15,4,12,3,4,0,0,0,20,39,0
31,4,95464,11,4,1,3,4,0,0,0,36,39,0
48,4,197666,15,4,5,4,4,1,0,0,81,39,0
51,4,97513,11,0,3,1,4,1,0,0,40,39,0
60,4,118676,11,2,12,0,4,1,0,0,40,39,1
39,4,72222,15,4,1,5,1,0,0,0,40,39,1
40,6,240215,10,2,12,0,4,1,26640,0,60,35,1
19,4,160380,15,4,8,3,4,0,0,0,24,39,0
30,4,246902,8,4,10,4,4,0,0,0,8,39,0
39,5,180225,9,4,10,5,4,0,0,0,34,39,0
21,4,327778,9,4,3,1,4,1,0,0,20,39,0
40,5,68398,15,2,4,0,4,1,0,0,55,39,1
20,2,163087,1,2,7,0,4,1,0,0,33,39,0
20,6,153187,11,2,12,0,4,1,0,0,10,39,0
24,4,113496,11,4,7,3,4,1,0,0,40,39,0
27,7,154456,11,2,8,2,2,1,0,0,40,39,0
20,2,96289,11,2,1,5,4,0,3211,0,40,39,0
57,0,188763,11,2,3,0,4,0,0,0,40,14,0
31,4,91258,15,4,1,4,4,0,0,1663,20,39,0
34,4,185221,15,2,10,0,4,1,0,0,41,39,1
42,0,314593,1,2,0,0,4,1,0,0,20,39,0
32,4,44710,11,0,12,4,4,0,0,0,40,39,0
33,1,60551,0,2,12,0,2,1,3396,0,40,39,0
67,4,172152,9,0,10,4,4,0,7288,0,40,39,1
28,5,117121,7,2,4,2,2,1,0,0,9,39,0
21,5,258895,9,4,4,1,4,1,0,0,29,39,0
25,4,44777,9,4,10,1,4,0,0,0,11,39,0
64,1,137100,14,0,3,1,4,0,0,0,82,39,1
43,4,72858,1,2,8,0,2,1,0,0,14,39,0
24,4,202928,7,2,12,0,2,1,0,0,40,11,1
23,4,420876,15,4,6,3,4,1,0,0,28,39,0
32,4,253808,11,4,3,1,2,0,0,0,40,39,0
49,4,392173,9,2,4,0,4,1,14776,0,40,39,1
20,4,139049,15,4,13,2,4,1,0,0,40,39,0
18,0,189753,1,4,0,3,4,1,0,0,21,39,0
43,4,649412,9,4,4,1,4,1,0,0,36,39,1
26,1,45858,9,4,12,1,4,1,0,0,40,39,0
35,4,177080,9,4,4,3,4,1,0,0,51,39,0
32,4,183219,15,2,12,0,4,1,0,0,40,39,1
53,1,215158,15,4,10,1,1,0,0,0,40,39,0
27,4,190026,8,0,3,1,4,0,0,0,34,39,0
26,4,193675,7,2,6,0,4,1,0,0,60,0,1
22,4,290544,11,4,12,3,4,1,0,0,40,39,0
59,8,163638,11,2,3,5,4,0,0,0,17,39,1
24,4,265190,6,4,1,1,4,0,0,0,40,39,0
36,6,320429,14,0,10,1,2,0,0,0,40,39,0
34,4,446263,6,0,7,4,2,0,0,0,34,39,0
39,4,157670,9,2,12,0,4,0,0,0,11,39,0
46,4,35028,1,2,3,0,4,1,0,0,20,39,0
33,4,143264,11,0,4,1,4,0,0,0,32,39,0
46,6,246311,14,0,12,1,4,1,0,1985,40,39,0
36,4,127641,9,2,12,0,4,1,0,0,10,39,1
72,6,181153,5,2,3,0,4,1,0,0,40,9,0
35,4,261604,15,4,12,1,4,0,0,0,40,11,0
35,4,262486,11,0,8,4,2,0,0,0,40,39,0
35,0,128293,1,2,0,0,4,1,0,0,40,39,0
47,4,117081,0,0,12,1,4,0,0,0,40,39,0
33,4,357983,8,2,12,0,4,1,0,0,61,39,1
48,4,424764,5,2,10,0,1,1,0,0,40,9,1
48,4,262896,9,2,12,0,4,1,0,0,60,39,1
48,4,195284,9,2,10,0,4,1,0,2336,50,39,1
34,4,492168,11,0,1,4,2,0,0,0,35,39,0
50,7,28581,10,2,13,0,4,1,0,0,40,39,1
49,6,100347,12,2,10,0,4,1,0,1984,49,39,1
28,4,243667,15,2,12,0,4,1,7481,0,40,39,1
39,4,223866,9,0,1,1,4,0,0,0,45,39,0
59,8,194476,11,2,0,0,4,1,0,0,27,39,0
31,4,173031,3,0,8,4,2,0,0,0,40,39,0
68,0,526135,4,4,3,2,4,1,0,0,28,39,0
38,4,104279,15,4,3,1,4,0,0,0,40,39,0
63,4,115952,0,6,6,0,4,1,0,0,20,39,0
18,4,171111,11,4,8,3,4,1,0,0,20,39,0
27,5,202601,9,4,10,1,4,1,0,0,50,39,0
26,4,153223,9,2,1,0,4,1,0,0,50,39,1
35,4,131804,4,4,3,2,4,0,0,0,40,33,0
51,4,152585,4,2,14,2,4,1,0,0,31,39,0
23,4,344330,9,0,3,1,4,1,0,0,40,39,0
18,6,339011,0,4,3,1,4,0,0,0,16,39,0
31,4,256394,8,2,6,0,4,1,0,0,34,26,0
37,4,39107,11,2,1,4,4,0,3688,0,40,39,0
28,4,204809,1,4,3,1,4,1,0,0,32,39,0
51,2,375009,9,4,3,1,4,0,0,0,40,39,0
28,6,312119,11,2,3,0,4,1,0,0,40,39,0
39,4,186361,1,4,3,1,4,1,0,0,13,39,0
62,7,86638,11,6,10,1,4,0,0,0,40,39,0
61,4,107068,1,2,8,0,4,1,0,0,40,39,0
32,4,202193,8,2,3,0,4,1,0,0,55,26,0
48,4,53245,9,4,12,4,1,0,0,0,56,0,0
53,4,154178,4,0,12,1,4,0,0,0,50,39,0
40,4,129543,11,3,3,0,4,1,0,0,67,39,1
39,4,212117,1,2,14,0,4,1,0,0,66,39,0
35,4,265400,12,2,12,5,4,0,0,0,45,39,1
32,4,186880,4,2,8,0,1,1,14837,0,40,9,1
27,4,503627,12,0,10,4,4,0,0,0,52,39,0
17,4,88753,1,4,10,1,4,0,0,0,18,39,0
47,4,283584,11,0,3,1,4,0,0,0,40,3,0
72,4,102619,13,2,4,0,1,1,0,0,30,9,0
28,6,488946,8,2,13,5,2,1,0,0,24,39,0
39,4,360809,5,4,8,1,4,1,0,0,25,39,0
46,4,117147,9,2,4,5,4,0,0,0,31,39,0
32,6,128867,4,2,12,0,1,1,0,0,84,41,0
30,4,149096,11,0,1,1,2,0,0,1550,43,39,0
18,3,246587,1,4,7,3,4,1,0,0,20,39,0
40,4,249309,6,2,12,0,4,1,0,0,40,39,0
22,0,360731,6,2,0,0,4,1,0,0,19,33,0
20,4,173419,15,4,3,2,3,1,0,0,40,32,0
41,4,47433,15,0,4,1,4,0,0,0,37,39,1
27,2,388640,8,2,10,0,4,1,0,0,22,39,1
50,4,175437,15,2,13,0,4,1,3312,0,40,39,1
25,4,397704,9,2,6,0,4,1,14635,0,40,39,0
23,4,103757,15,4,10,3,4,0,0,0,31,39,0
24,4,202876,9,4,12,3,4,1,0,0,55,35,0
61,4,277238,11,4,7,3,4,1,0,0,40,39,1
63,5,242092,15,2,12,0,4,1,3392,0,10,39,1
26,1,277578,9,2,12,0,4,1,14825,0,40,39,1
26,4,429737,15,4,12,3,4,0,0,0,37,39,0
19,4,127995,9,4,10,0,4,1,0,0,40,39,1
46,4,39662,11,4,8,4,2,1,0,0,40,39,1
46,4,125900,0,2,8,0,4,1,0,0,40,39,0
32,4,115808,9,2,12,5,4,0,0,0,10,39,0
25,4,359277,15,4,8,1,4,1,0,0,49,39,0
32,4,37600,15,4,1,3,4,0,0,0,10,39,0
47,4,106569,11,2,8,0,4,1,0,0,40,39,0
64,5,353388,12,2,10,5,4,0,0,0,48,39,1
19,4,219941,15,4,1,3,4,1,0,0,40,39,0
26,4,389439,15,4,13,2,2,1,0,0,40,39,0
55,4,133686,11,2,3,0,4,1,0,0,60,39,0
57,4,183870,8,2,3,0,4,1,0,0,40,6,0
37,4,295119,9,2,12,0,4,1,14832,0,40,39,1
31,4,295972,9,2,1,0,4,1,0,0,40,11,0
35,4,382405,1,2,13,0,4,0,0,0,40,9,0
25,4,192813,9,4,12,1,4,0,0,0,40,39,0
24,4,170479,15,2,4,5,4,1,0,0,40,39,0
32,4,204324,9,4,1,5,4,1,0,0,40,39,1
53,7,250567,15,2,13,0,4,1,7359,0,40,39,1
51,0,249134,15,0,0,1,4,0,0,0,11,39,0
60,0,147567,1,2,0,0,4,1,0,0,30,39,0
40,4,118838,9,2,4,5,1,0,0,0,55,39,1
28,4,100032,11,4,1,4,4,0,0,0,40,39,0
46,2,186109,11,2,13,0,4,1,0,0,20,0,0
43,4,396305,9,2,10,0,4,1,9069,0,45,39,1
31,4,314709,15,4,12,1,4,0,0,0,43,39,0
22,4,189337,15,2,4,0,4,1,0,0,61,39,0
30,4,179811,11,4,6,3,4,0,0,1550,38,39,0
70,0,105654,11,4,0,1,4,0,0,0,4,39,0
42,4,231620,9,2,12,0,2,1,0,0,19,39,1
47,4,262305,9,2,12,0,4,1,0,0,50,39,0
31,4,50925,0,2,14,5,4,0,0,2059,40,39,0
41,4,339602,15,4,3,1,4,0,0,0,40,39,0
68,7,252253,9,2,14,5,4,1,7839,0,51,39,1
28,5,33620,15,4,13,3,4,0,3218,0,40,39,0
58,4,113928,11,2,3,0,0,1,0,0,40,39,0
31,4,185667,15,2,3,0,4,1,0,0,7,39,0
69,6,311102,9,2,12,0,4,1,0,0,60,35,1
50,4,98039,9,2,12,5,4,0,8171,1544,40,39,1
41,4,156859,9,2,10,0,4,1,0,0,45,23,1
34,7,263801,11,2,6,0,4,1,0,0,40,39,0
28,4,444937,11,4,13,4,4,0,0,0,40,39,0
33,4,131494,9,0,4,1,4,0,0,0,50,39,0
31,6,248713,11,2,3,0,4,1,0,0,31,39,0
39,4,87445,9,4,3,1,4,1,0,0,40,39,0
57,4,189117,1,0,3,4,4,0,0,0,40,39,0
52,5,136131,9,2,12,0,4,1,3287,0,40,39,1
31,7,187338,15,2,1,0,4,1,7347,0,40,39,1
63,4,273806,9,0,12,1,4,1,0,1538,40,39,0
70,0,150045,1,4,0,5,4,0,0,0,11,39,0
18,4,172286,11,4,1,3,4,0,0,0,17,39,0
49,4,90219,11,2,3,0,4,1,0,0,38,39,0
19,6,247539,8,2,12,0,4,1,14808,0,11,39,1
26,4,420002,15,4,7,4,4,0,0,0,40,39,0
52,4,156524,0,4,3,1,4,1,3295,0,40,39,0
42,4,254208,8,0,8,1,4,0,0,0,40,39,0
53,0,82999,15,6,0,1,4,0,0,0,36,39,0
35,2,278898,9,4,12,1,4,1,0,0,60,39,0
57,6,131927,4,2,10,0,4,1,0,0,59,39,1
70,1,313808,8,2,13,0,4,1,0,0,40,39,0
54,4,206537,8,2,6,0,4,1,0,0,40,39,0
65,4,48189,11,0,12,4,4,0,0,2721,40,39,0
36,7,103440,15,4,3,1,4,1,0,0,20,39,0
22,1,341419,8,2,3,0,4,1,14745,0,40,39,0
56,4,126548,11,2,7,0,4,1,0,0,60,39,1
27,0,82334,11,4,0,3,4,0,0,0,40,39,0
23,4,67098,1,2,4,0,4,1,0,0,40,39,0
34,4,269216,11,4,1,1,2,0,0,0,40,39,0
40,4,319602,4,4,12,1,4,1,0,0,34,39,0
35,2,104891,9,2,4,0,4,1,0,0,40,39,0
46,2,179127,1,2,3,0,4,1,0,0,40,39,0
33,4,135372,15,2,8,0,2,1,0,0,40,39,0
41,5,30314,11,2,12,0,4,1,0,0,60,39,1
47,4,109279,2,2,10,0,4,1,0,0,55,39,1
48,4,118422,15,2,8,0,0,1,0,0,40,9,1
41,4,161523,7,2,1,0,4,1,0,0,36,39,1
39,4,149815,9,2,12,0,4,1,14859,0,40,39,1
21,4,303413,0,4,3,1,4,1,-364,0,40,39,0
52,6,109615,11,2,14,0,4,1,0,0,47,39,0
57,4,102422,11,5,8,4,4,0,0,0,20,39,0
28,4,321463,9,2,10,5,4,0,0,0,12,39,1
19,4,157787,1,4,3,1,4,1,0,1889,20,39,0
34,4,178590,11,2,3,0,4,1,0,0,40,39,0
68,2,91048,14,0,3,1,4,1,0,0,40,39,0
31,4,104673,9,4,10,1,1,1,0,0,40,11,0
30,4,52902,11,2,12,0,4,1,0,0,55,39,1
26,0,166725,11,2,0,0,4,1,0,0,40,0,0
33,1,69777,8,4,1,3,4,0,0,0,40,39,0
21,4,72361,9,4,10,4,4,0,0,0,22,39,0
60,1,172325,15,0,11,1,4,0,0,0,38,39,0
53,0,227846,15,0,1,4,4,0,0,0,37,39,0
56,4,104584,15,4,1,1,4,1,0,0,40,39,0
31,4,163971,9,2,4,0,4,1,0,0,40,39,1
20,0,91128,15,4,0,3,4,1,0,0,49,39,0
46,4,189062,15,0,3,1,4,1,0,0,40,39,0
61,4,129383,9,2,12,0,4,1,0,0,55,39,1
30,4,189856,9,2,3,0,4,1,0,0,50,39,1
68,8,78074,11,6,8,1,4,0,0,0,40,39,0
42,6,329892,8,2,10,5,4,0,0,0,23,39,1
49,4,85631,9,0,12,5,4,0,0,1554,40,39,1
62,4,185855,9,2,1,0,2,0,0,0,40,39,1
67,4,212973,10,2,12,0,1,1,0,0,40,9,1
32,4,37163,11,2,8,5,4,0,0,0,40,39,0
20,4,147382,15,4,1,3,4,0,0,0,29,39,0
44,5,105238,9,2,4,0,4,1,16159,0,40,39,1
35,4,354792,11,4,9,1,4,1,0,0,44,39,0
21,2,252574,15,4,1,3,2,0,0,0,40,39,0
27,6,185272,15,2,10,0,4,1,0,0,40,39,1
31,4,176139,8,0,1,1,4,0,0,0,34,39,0
47,4,172761,1,2,4,0,4,1,0,0,21,39,0
60,5,91008,1,2,4,0,4,1,0,0,11,39,1
18,0,307090,15,4,0,4,4,0,0,0,40,39,0
52,2,25037,1,2,13,4,2,1,0,0,40,39,0
56,4,141034,12,0,4,1,4,0,0,0,60,39,1
53,5,177899,9,2,4,0,4,1,0,0,40,39,1
36,6,138405,0,4,12,1,4,0,0,2337,40,39,0
66,0,218150,15,2,0,0,4,1,0,0,40,39,0
27,7,170579,1,4,1,2,4,0,0,0,40,0,0
69,0,351277,9,2,0,0,4,1,0,0,27,39,0
33,1,87404,15,4,13,4,4,0,0,0,40,39,0
31,4,864935,8,4,1,4,4,0,0,0,28,39,0
19,4,89160,9,4,10,3,4,1,0,0,70,39,0
60,4,84212,1,2,3,0,4,1,0,0,40,39,0
28,4,316367,15,4,7,1,4,1,0,0,40,39,0
28,7,329966,9,2,4,0,4,1,3196,0,40,39,0
35,4,43302,9,2,12,5,4,0,0,0,40,39,1
19,5,181408,15,4,3,3,4,1,0,0,29,39,0
38,5,152348,9,2,4,0,4,1,7553,0,50,39,1
37,4,59330,8,2,7,0,4,1,0,0,40,39,0
44,4,328605,1,2,3,0,4,1,0,0,40,39,0
28,4,505991,4,3,8,4,2,0,0,0,40,39,0
59,6,187210,15,2,12,0,4,1,0,0,60,39,0
26,4,97880,11,4,12,3,4,1,0,0,39,39,0
40,0,245361,11,0,0,1,4,1,0,0,55,39,0
53,4,49311,11,0,7,4,4,0,0,0,35,39,0
24,4,195045,11,4,1,3,4,1,0,0,40,39,0
60,1,189732,12,2,4,5,4,0,7730,0,40,39,1
49,4,78962,9,0,12,1,4,0,0,2336,19,39,0
40,4,79113,11,0,8,4,4,0,0,0,21,39,0
21,4,181209,15,4,1,1,4,0,0,0,45,39,0
49,0,146173,15,2,0,0,4,1,0,0,10,39,1
31,4,101023,0,4,8,2,4,1,0,0,40,39,0
48,7,83716,0,2,1,0,1,1,14211,0,40,39,1
27,4,141428,9,4,12,3,4,1,0,0,40,39,1
19,0,270515,11,2,0,5,4,1,0,0,20,39,0
28,4,142094,0,2,6,0,4,1,0,0,49,39,0
31,0,239542,11,4,0,1,4,0,0,0,13,39,0
23,7,131629,0,2,7,0,2,1,0,0,40,11,0
32,4,37454,8,2,13,0,0,1,0,0,40,39,0
27,6,244029,9,2,4,0,4,1,0,0,40,39,0
57,4,108726,11,2,6,0,4,1,0,0,14,39,0
39,4,213788,9,0,3,1,4,1,0,0,45,39,1
33,4,164754,9,2,13,0,4,1,0,0,68,39,1
21,4,192289,9,2,1,0,4,1,0,0,60,39,1
49,4,531516,10,0,10,1,2,1,0,0,40,39,0
25,4,155629,11,4,7,2,4,0,0,1659,30,33,0
28,5,331324,15,2,4,0,4,1,0,0,40,39,0
47,0,163163,15,2,0,0,4,1,0,0,42,39,1
30,4,213877,11,2,6,0,4,1,0,0,40,39,0
47,4,31720,9,2,12,0,4,0,14838,1960,45,39,0
