LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
212433,1,1,2,26,-1,-1,-1,-1,-1,-1,844,307,3462,316,-130,2571,0,1119,1727,102,713,105521,0
491156,2,1,2,31,0,0,0,0,0,0,354391,126252,228704,290249,220141,288517,114698,21758,11057,8918,16655,8053,0
27574,2,3,2,48,0,2,6,0,0,5,15312,53908,0,0,0,0,3564,0,0,0,0,0,0
213287,1,2,1,46,-1,-1,-1,-1,-1,-1,1435,513,2686,2651,1249,788,500,2961,5478,950,2544,802,0
372566,2,2,1,35,-1,-1,-1,-1,-2,-1,1522,0,6866,8695,0,2348,0,7892,8939,0,2351,55911,0
303972,2,1,1,32,0,0,0,0,0,2,157581,213389,180365,115959,94737,170670,8762,8860,4725,3191,6157,4656,1
481658,1,1,1,30,8,2,8,7,4,3,369820,249032,102772,4649,13042,330609,0,0,0,0,0,0,0
381741,2,2,1,35,0,0,0,0,0,0,98293,49830,99730,97490,114135,60550,7905,4545,5662,4647,6578,3271,0
22433,1,2,1,24,1,2,0,2,0,0,20563,13698,24169,25015,10250,24568,2168,1460,0,1005,1232,-43,1
14094,2,2,2,38,2,3,2,2,2,2,11034,11770,8176,16393,3808,2705,1973,0,0,294,606,731,1
19390,1,1,2,23,2,2,7,7,7,7,2487,2094,1620,2406,681,2693,0,0,0,0,0,0,1
22625,1,2,1,42,2,2,2,4,3,4,1320,1525,-69,1122,-1064,-308,0,0,0,0,0,0,1
144479,1,1,1,30,-1,-1,-1,-1,-1,-1,4324,-2617,22474,6430,-84,12081,1768,8743,2129,0,4445,0,0
15734,1,3,2,52,2,2,7,7,7,7,1088,2688,1265,6274,16446,4131,0,0,0,0,0,0,1
12672,1,3,1,36,-1,0,0,-1,0,2,11346,10156,22584,-1538,12272,0,1655,1153,11576,0,0,0,0
87064,2,3,1,28,0,0,0,0,0,0,-1249,14461,17751,16723,28766,10998,2470,1043,3249,301,2936,0,0
396828,1,1,2,37,0,0,0,0,0,0,176368,143299,273592,161192,215250,131670,4274,8014,4372,17772,10130,9247,0
480056,1,1,1,31,-1,-1,-1,-1,-1,-1,4655,4555,1242,10687,2353,2245,2498,1341,7196,321,953,586,0
44172,2,2,1,22,0,0,0,0,0,0,31773,25686,2550,18620,4589,17274,1251,1376,182,1461,1219,777,0
202702,1,1,2,48,-2,-2,-2,-2,-2,-2,-1501,746,3451,-369,-609,1859,458,1221,9949,1666,0,1513,0
479480,1,1,1,53,-2,-2,-1,-1,-2,-2,200,174,20394,1056,-400,1387,0,5755,12748,0,7422,6274,0
11057,1,2,1,27,2,2,8,7,4,3,14805,-384,15772,190,3116,2170,0,0,0,0,0,0,1
166352,1,1,2,25,1,2,-1,0,0,0,6159,2658,79519,10232,16051,10194,0,3669,1194,0,2848,53690,0
126238,2,1,2,25,-1,-1,-1,-1,-1,-1,5634,35883,93089,1481,48271,57647,32885,1150,4458,2827,6306,5678,0
254010,2,2,2,49,0,0,0,-1,-1,-1,12150,1019,30796,1341,5247,13098,2135,1067,957,3313,1821,1655,0
156911,2,2,1,50,0,0,0,0,0,0,40029,39507,21464,74457,60516,86850,3071,2814,2382,3719,2705,880,0
215122,1,2,2,25,0,0,0,0,2,5,138267,192315,185611,250691,192739,121019,50024,7505,0,0,0,67848,0
470248,2,2,1,35,-1,-1,-1,-1,0,-1,9148,1018,-2605,7061,77804,24640,8812,8013,7789,11676,16916,16561,0
377721,2,1,2,51,0,0,0,0,0,0,225417,249329,269522,244955,203026,155334,18082,17817,12581,15918,8230,11888,0
17915,1,2,2,30,2,3,2,2,3,4,16207,14652,32220,9633,18543,33294,3335,0,2428,0,0,0,1
18124,1,2,2,24,2,0,2,0,2,0,15956,22734,15747,19717,17953,10864,2350,0,3035,1647,441,284,0
377457,1,2,1,52,-1,-1,-1,-1,-1,-1,8780,-2609,3777,24218,8432,3293,3261,8650,5607,3763,323,219799,0
486751,2,2,1,25,-2,-2,-2,-2,-2,-2,23518,33147,31582,26824,37047,0,0,7513,26567,0,23884,57421,0
29673,2,1,1,31,0,0,0,0,0,2,1624,13658,9079,11663,6214,7833,687,480,651,330,543,229,0
149917,2,1,2,27,0,0,0,0,-1,-1,56973,37332,83360,54044,39233,35634,4292,2482,2540,18527,-222,95747,0
487503,2,3,1,54,0,0,0,0,0,0,112538,95795,101750,72985,40878,68998,147047,6950,5543,5032,3755,5607,0
13292,1,2,1,27,1,3,2,3,2,2,5137,20368,10265,5149,29410,29707,3597,0,0,333,2103,714,1
114098,1,1,2,50,-1,-1,-1,-1,-2,-2,899,1495,1080,586,0,0,5585,1296,604,0,0,0,0
206068,2,2,1,43,5,0,0,0,0,0,104102,75222,102031,174854,147207,118178,28522,3436,4229,6803,90479,5403,1
16850,1,1,2,29,1,2,2,2,2,2,7855,20504,17965,27459,29850,22766,902,13578,3162,0,0,0,1
130705,1,1,2,29,2,2,2,2,2,2,218248,70602,80454,81834,106461,131626,4120,5407,0,0,6384,0,0
399514,2,2,1,59,0,0,0,0,0,0,164374,51317,151744,168378,170412,129269,10321,6997,5539,2471,38151,7701,0
373104,2,1,1,32,0,0,0,0,0,0,169572,15595,118330,163911,104267,107370,5593,6165,4599,6784,5033,4059,0
325622,2,2,2,33,0,0,0,0,0,0,271119,368148,135497,76349,220073,133906,12241,9029,9097,8081,9919,8172,0
18317,1,1,2,28,2,2,7,6,4,3,294083,2546,154139,3316,971,3088,0,0,0,0,0,0,1
13138,2,3,2,22,0,0,0,0,0,0,-3004,0,23384,21949,9615,8244,1473,916,1142,2075,458,731,0
216660,1,1,2,27,-1,0,0,0,0,-1,1893,91448,20344,4295,85202,5709,5027,1805,3086,1960,3692,2083,0
345091,1,2,2,28,0,0,0,0,0,0,144666,0,64703,58684,43146,83631,4849,8777,1402,1565,126610,3183,0
20368,1,1,2,26,2,2,2,2,2,2,18251,14336,13854,20307,8719,9216,2312,0,2163,2007,0,648,1
24052,2,1,2,22,-1,-1,2,-1,0,8,2425,1950,800,1756,-1032,1324,1551,0,516,0,0,0,0
16208,1,1,2,30,0,0,0,-1,-1,-1,10936,0,0,0,-303,1647,2576,1269,0,773,2354,0,0
193831,1,2,1,31,-1,-1,0,-1,0,-1,9470,1715,2805,14895,4887,4919,1578,2957,1915,494,4367,5579,0
343476,2,1,2,26,0,0,0,0,0,0,132418,307209,99852,213586,69649,196877,5982,19421,8695,76956,28241,4961,0
212456,1,4,2,33,8,6,6,5,2,5,641349,296260,-16866,403963,389481,366339,0,0,0,0,0,8321,1
339991,2,1,2,32,1,-1,-1,-1,-2,-1,29991,0,73841,0,0,0,0,0,0,0,0,64274,0
142296,1,1,2,32,-1,-1,-1,-1,0,-1,17539,391,2689,3344,-261,6103,618,8725,3923,341,6972,2907,0
350279,2,2,1,31,-1,-1,-1,0,-1,0,30558,0,120090,16514,14796,0,0,16173,8832,13970,24439,137518,0
348384,1,2,1,27,-1,-1,-1,-1,-1,-1,2205,0,-953,7304,7418,-132,0,1678,0,17620,2389,64008,0
123241,2,3,1,28,0,0,0,0,0,-2,15465,840,4346,7378,2525,1275,1446,902,1675,2838,31708,89043,0
217511,2,1,1,30,1,2,-2,-1,-1,-2,3667,0,0,0,0,0,0,0,0,0,0,0,0
113951,1,2,1,45,1,2,2,0,0,0,65505,70278,52822,73777,54664,95458,0,2661,3756,1607,3682,728,0
90560,1,2,1,33,5,2,3,4,0,0,136464,80566,92556,98095,150632,86146,0,3124,0,4255,2973,151572,0
333027,1,2,1,28,-2,0,0,0,0,0,182008,140588,165459,53285,40390,84600,12209,78931,8331,9899,-1345,11044,0
212166,2,1,2,54,0,0,0,0,0,0,231626,180868,148337,118300,223591,187735,9653,11682,8301,5418,21797,7004,0
150741,1,2,2,28,0,0,0,0,0,0,116183,70186,149410,66487,104539,76355,5573,4372,3435,3248,2277,3314,0
496688,2,1,2,34,-2,-2,-1,-1,-1,-1,911,3188,3860,5462,59748,75099,5552,3513,765,2560,5906,1789,0
167940,2,2,1,23,-1,-1,-1,-1,-1,-1,2935,2445,3224,1822,-125,2971,0,3828,314,649,6612,0,0
80436,2,2,2,33,1,2,0,0,0,0,122367,74985,49157,107509,44552,72046,2158,2686,2369,27225,4217,657,1
220802,2,1,1,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,11196,0
179734,1,1,1,33,-1,-2,-1,-1,-2,-1,23187,0,1917,2986,0,32368,0,648,0,0,70865,69801,0
216200,2,1,1,30,-1,0,-1,-1,-1,-1,2053,0,0,4040,677,2305,2126,2200,778,1001,4137,1484,0
311739,2,2,1,45,0,0,0,0,0,0,135327,191663,117800,315829,206787,119932,5878,14403,8059,7958,7130,3109,0
226135,2,1,1,35,-2,-2,-2,-1,0,-2,2624,5916,4907,1191,-210,4106,498,2572,4975,1742,3168,2830,0
253984,2,2,1,34,-1,-1,2,2,-1,-1,1913,1366,-2127,2602,3511,4,2400,0,0,378,794,547,1
48199,2,2,1,44,0,0,0,0,0,0,10428,92803,13290,11242,10634,82648,6307,3037,3331,1159,105297,3042,0
328797,2,1,1,32,-1,-1,-1,-1,0,-1,1539,0,949,12531,92379,16703,0,13997,6515,29392,14222,19518,0
128283,1,2,2,25,0,0,0,0,0,0,29463,34272,19948,78690,10709,38817,2276,3083,1997,2482,1874,671,0
18659,1,1,1,34,2,2,7,4,7,5,1237,2302,1778,655,-456,1322,0,0,0,0,0,0,0
104422,1,1,2,44,-1,-1,-1,-1,0,-1,10348,913,5599,1028,9823,2823,1102,7495,0,741,2288,767,0
196938,1,1,1,31,2,-2,-2,-2,-2,-2,1151,1681,0,0,0,0,0,0,0,0,0,0,0
81109,2,2,1,36,2,2,2,2,2,2,43639,49172,42953,64857,53572,32241,0,0,2612,795,3246,0,0
108848,2,2,1,29,2,2,2,2,2,0,71245,50710,90592,84097,64542,51262,1211,1205,3605,29939,2015,130959,0
27527,1,3,1,28,0,0,0,2,2,0,18648,21606,27861,23843,14425,27865,4291,758,807,769,1983,339,0
259747,2,3,1,35,-1,-1,-1,-1,-2,-1,4387,1060,618,2302,301,890,899,1023,0,0,1673,0,0
328546,1,2,1,36,0,0,0,0,0,0,19495,110457,37917,197774,26386,77762,8115,1427,3155,2060,45270,1352,0
62240,2,3,1,51,-1,-1,-1,-1,-1,-1,2462,1118,4570,-899,-410,281,655,247,1055,1368,2949,2840,0
197972,2,3,1,49,-2,-2,-2,-2,-2,-2,1006,8624,1775,890,-1916,0,7898,2330,0,2298,0,20194,0
53975,1,2,2,28,2,2,0,0,7,4,4159,4709,1409,2197,13815,1206,1471,0,6643,0,0,0,1
174949,2,4,2,26,0,0,-2,-2,-2,-2,39588,139407,0,0,0,0,7593,0,0,0,0,0,0
55433,2,3,2,29,0,0,0,0,0,0,46895,30807,10992,4997,16049,8561,2666,0,1833,552,0,0,0
508001,1,1,2,33,-2,-2,-2,-2,-2,-2,3244,1615,3641,-1102,581,506,932,614,1003,0,4515,0,1
215563,1,2,2,39,0,0,0,0,0,0,32565,72044,22780,72846,64850,40830,3210,2114,744,3638,0,3708,0
260076,2,3,1,50,2,2,-2,-2,-2,-2,3649,2130,0,0,0,0,0,0,0,0,0,0,0
198961,1,1,1,31,0,0,0,0,0,0,21802,102578,16475,88495,70770,76288,3753,6211,4904,4052,0,5195,0
15430,1,3,2,24,2,2,2,0,-1,0,-1332,3088,10408,18158,13674,15242,1250,0,0,303,2984,0,1
200846,2,1,1,27,0,0,0,0,0,-2,115183,153028,100538,0,0,0,4973,0,0,0,0,3178,0
191059,2,2,1,30,-1,-1,-1,-1,-1,-1,2238,175,952,131,-200,2689,4340,5825,621,4505,5833,12559,0
215542,2,2,1,39,-2,-2,-1,4,0,0,150225,164936,221796,75414,54495,78882,33253,110898,3319,7815,-13484,27230,0
15820,2,3,1,34,-1,2,7,7,7,-1,2400,1009,363,1301,-753,861,697,0,0,0,763,0,0
20227,2,3,2,43,0,0,0,0,0,0,20024,18659,21471,17335,25087,20748,1882,973,3484,4484,0,2260,0
261188,1,1,1,42,-1,-1,-1,-1,-1,-1,1447,0,1401,563,597,0,5527,643,715,620,0,0,0
49586,2,1,2,27,1,2,0,0,0,2,2982,9862,228,3568,12678,707,0,865,213,2097,0,760,0
377238,2,2,1,59,0,0,0,0,0,0,167803,-17413,190640,182608,81462,169035,7428,7155,4522,9919,4951,9085,0
486562,2,1,1,41,-2,0,-2,-1,0,-2,20675,8405,57445,22901,20095,0,0,10183,0,14526,0,55446,0
74574,1,3,1,38,0,2,2,0,2,2,68824,65211,74604,75036,89708,42215,2162,1694,6687,2987,3697,3789,0
408073,2,1,2,52,0,0,0,0,0,0,178986,262472,224687,235968,390120,244115,0,28276,9455,7211,10150,10502,1
22438,2,2,1,28,0,0,0,0,-1,-1,38954,27385,17944,14635,7267,13837,1106,4787,9849,5988,8407,10394,0
493082,2,1,1,28,0,0,0,0,0,0,136008,92285,92279,57063,42260,38973,7545,17228,6260,44234,57308,23873,0
513209,2,1,2,31,0,0,0,0,0,0,283540,113599,139507,67638,62992,86951,103998,7959,4044,8434,5259,140592,0
133368,2,1,2,30,0,0,2,0,2,2,3799,37346,28136,71095,54342,52701,4128,1615,3811,4260,5319,5034,0
170781,1,1,2,27,-1,0,0,-1,-1,-1,18036,12765,2089,10037,0,0,9094,1291,19415,0,0,62169,0
19880,1,1,2,25,0,0,0,0,0,0,2643,11827,13120,19682,4185,17660,2128,0,0,254,897,512,1
391776,1,3,1,47,0,0,0,0,0,0,477041,227029,224400,251018,130502,196206,7877,8712,97632,11866,6341,12056,0
512830,2,1,1,34,2,0,0,0,0,0,105082,69970,149520,58272,57450,86238,4037,6065,1821,2734,1248,1320,0
197358,1,1,1,30,-1,-2,-1,-2,-2,-1,630,-630,1708,528,218,-486,710,1010,0,1091,289,1050,0
511021,2,1,2,31,0,0,0,0,0,0,170606,137768,95336,241194,273357,103358,10742,12844,8859,4386,10463,7273,0
123938,1,5,2,23,1,2,-1,0,0,0,136,2504,-628,2028,900,1809,0,2487,0,0,0,0,0
262630,2,1,2,29,0,0,0,0,0,0,10949,269584,7133,58155,15418,12832,2993,6915,4199,1591,996,649,1
10977,1,3,1,44,1,-1,-1,-1,0,-1,1131,348,-584,1408,-444,1217,626,762,0,0,496,560,1
217227,1,3,1,42,0,0,0,0,0,0,150477,188784,173210,148509,132390,76948,9378,6575,9028,4870,6253,4199,0
151455,2,1,2,30,0,0,0,0,0,0,94041,96646,100288,58001,127356,93497,8721,2054,6936,7956,7995,7359,0
204088,2,3,1,57,0,0,0,0,0,0,312376,184538,116858,198877,306603,237194,156491,12260,4292,11498,4618,10626,0
206534,2,1,1,34,-2,-2,-2,-2,-2,-2,2663,6885,3029,7494,21442,11580,0,15352,7675,23880,83213,94868,0
189602,2,2,1,63,-1,-1,-1,-1,-2,-1,10702,98351,126258,0,0,136,20329,4746,0,0,5808,59326,0
518674,2,2,1,56,0,0,0,0,0,0,424504,320659,337289,213396,216526,187016,6536,11316,5370,21029,21708,8576,0
230548,2,2,1,37,0,0,0,0,0,0,12291,132701,15154,169804,304762,246686,5124,1162,0,3656,35058,3925,1
270387,2,2,1,46,-1,-1,-1,-1,-1,-1,2298,613,3342,5006,239,0,0,172,837,2184,0,0,0
199950,1,2,1,32,-2,-2,-1,-1,0,-1,7962,379,18715,79439,4885,66754,178326,6800,13133,8454,51906,80272,0
18434,1,2,2,36,-1,2,2,0,-1,-1,2268,3446,1116,3146,13472,1235,1653,0,1678,306,2804,675,1
24633,2,2,2,38,0,0,0,0,0,0,29071,118008,16752,14993,15518,15416,1479,2145,5555,1093,1300,1736,0
211166,1,1,1,38,-1,-1,-1,-1,-1,-1,2233,28779,5555,9914,73019,4323,0,6560,15036,0,13135,76590,0
335521,2,3,1,59,0,0,0,0,0,0,108525,159932,139419,78773,171737,105237,5602,2997,4194,5246,4522,4586,0
47291,2,3,2,49,0,0,0,0,0,0,24626,63999,57939,81730,67795,37693,3843,906,2481,28710,1360,86053,0
191815,2,3,1,51,-1,-1,-2,-1,0,0,5521,1084,1110,406,1388,2195,200,670,557,135,465,143,0
258189,2,2,2,36,0,0,2,0,0,0,127272,197590,184920,74670,127968,70986,5107,2853,5013,2814,4651,5402,1
175964,1,3,1,42,-2,2,0,2,-2,-2,29679,60008,53727,497215,196182,39355,8275,14615,16837,34900,25582,72984,0
331949,1,2,2,35,-1,2,-1,-1,0,0,6738,3612,1828,2210,13150,16491,695,0,534,1282,-16,1270,0
280697,2,1,2,29,0,0,0,0,0,0,166499,197049,250217,208175,214192,73078,9702,10029,6270,2938,0,6226,0
392892,2,2,2,28,0,0,0,0,0,0,91774,72773,55447,100183,85495,70919,5373,4512,4560,94995,57450,4687,0
349443,2,1,1,31,0,0,0,0,0,0,338577,164444,328634,122906,166383,152208,42928,6484,93358,11642,3833,6485,0
276059,1,1,1,28,1,-2,-2,-2,-2,-2,3683,-406,0,0,0,987,0,0,0,0,885,0,0
239480,2,1,1,64,0,0,0,0,2,2,168364,328549,306489,315042,360741,243271,10493,10927,7638,0,7784,5620,1
497215,2,1,2,35,-1,-1,-1,0,0,0,11013,248271,189692,75647,49894,124486,31274,92960,107692,85874,12360,4494,0
118224,1,2,2,44,2,0,2,0,0,0,98966,368944,5676,74313,64365,17959,8983,4950,2337,5166,8632,2508,1
305616,2,2,1,24,0,0,0,0,0,0,44976,50744,163200,74784,62014,72988,11452,16489,5457,2455,8301,3858,0
493044,2,1,1,31,0,0,-1,-1,0,2,28679,160785,349492,407377,278607,258050,9436,21120,12695,13156,6649,94289,0
69627,1,2,2,22,0,0,0,0,0,0,9968,22627,24699,76602,14229,10587,2570,0,1462,1498,1536,1438,0
207244,2,2,1,37,0,0,0,0,0,0,179197,172522,189644,222760,263377,246224,6862,11887,6983,2174,6996,5458,0
19375,1,2,2,32,-1,2,2,2,2,2,11561,3788,9838,6306,10700,13337,1798,0,2864,1428,1720,1029,1
17052,2,2,2,27,0,0,2,2,2,3,5085,58504,14433,43037,0,41091,1863,1233,699,0,0,0,0
334672,2,2,2,28,0,0,0,0,0,0,95733,108622,85573,89438,118401,95479,7647,11267,5715,3597,6748,4051,0
305539,2,3,1,51,0,0,0,0,0,0,118139,144160,122825,-8754,82394,115274,8035,5228,3815,12166,4173,6510,0
128330,2,1,2,30,2,2,7,4,7,6,3687,1223,219,2213,2014,1888,0,0,0,0,2949,0,1
363585,2,1,2,28,0,0,0,0,0,0,41856,73630,57957,57027,126813,106189,6159,5130,3824,2264,0,6522,1
46860,1,1,2,24,4,0,0,2,2,2,18455,38971,21712,19318,28409,31897,0,2603,0,1610,2999,-577,0
186824,1,2,1,23,2,3,3,-2,2,-1,12590,-681,0,1378,4759,1170,0,0,0,0,1688,0,0
51309,2,2,2,25,0,0,0,0,0,2,21174,31941,18332,14963,9054,41658,499,1299,1662,158,1173,217,0
185278,2,2,2,36,2,2,2,0,0,0,2855,7303,0,170389,6562,18417,2178,0,3656,240,3239,2803,1
419979,1,1,2,33,0,0,0,0,0,0,116949,107770,126606,108544,115796,83826,8170,5249,7909,2595,4566,3606,0
314885,2,1,2,29,-1,-1,-1,-1,-1,-1,12296,6310,22823,6322,11785,14353,5541,15534,11740,5370,1020,9492,0
50561,1,1,2,27,0,0,0,0,0,0,18366,18755,20848,19774,19578,15677,1780,1760,4361,846,1094,825,1
270653,2,1,1,45,1,-1,-1,-1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
187287,1,2,1,29,-2,2,-2,-2,-2,-2,2043,100,1395,1369,-1808,852,0,0,0,0,0,0,1
284067,1,1,1,33,-2,-2,-2,-1,-1,-1,1426,-507,-977,1896,248,650,727,0,0,74,466,1312,0
352708,2,3,2,35,0,0,0,0,0,0,127794,67244,79428,83372,46665,113368,6549,6203,6228,4547,8303,3576,0
158228,1,1,2,33,2,0,0,0,0,2,382966,149523,144677,171552,249495,174261,6188,4012,5323,85133,27276,5298,0
12391,1,2,1,29,0,0,0,0,0,0,18356,7731,15234,8094,8397,11345,1087,1061,5754,2067,0,0,0
229389,1,1,1,30,0,0,0,0,0,0,441038,370743,286608,450241,412541,230650,0,33246,7588,16588,7930,16237,1
170394,1,1,1,46,2,0,0,0,0,0,79880,36086,104656,65591,24463,53882,86342,2266,4006,1338,4204,3324,1
344411,2,1,1,56,-2,-2,-2,-1,-1,-1,1957,0,1439,754,-216,12950,0,1273,0,0,5308,22810,0
86675,2,3,1,39,2,0,0,0,0,0,58686,6040,39055,10604,95248,32693,2056,1441,3765,1551,2911,5385,0
13602,2,1,2,35,1,2,-1,-2,2,2,252,802,3432,654,0,593,0,664,0,0,0,611,0
17368,1,3,2,23,1,0,2,2,0,0,13688,23560,30677,17176,38693,41915,2244,1207,2155,1157,0,1213,1
171795,1,2,3,26,0,0,0,0,0,-1,34860,26510,39455,77319,56281,20423,2908,20765,6593,99651,13883,11686,0
364525,2,2,1,43,-1,-1,-1,-1,-1,-1,97244,67,67549,84959,54731,18420,291688,4863,14669,73707,2587,38027,0
484425,2,2,1,35,0,0,0,0,0,0,369365,253198,243053,26964,20913,104447,12423,19423,10292,20675,30355,10504,0
140458,1,2,2,33,-1,-1,-1,-1,-1,-1,3855,8943,3955,5324,6504,8989,2868,2737,0,15122,1501,885,0
201740,2,1,1,35,-1,0,2,-1,-1,2,4781,86575,3996,12177,68854,67256,5278,3274,9078,8315,0,11743,0
489757,1,1,2,32,0,0,0,0,0,0,417378,408848,239912,293942,375418,98553,15589,12023,15551,8412,8743,8231,0
54858,2,1,2,29,2,0,0,0,0,2,37933,56099,57086,13498,17058,55038,512,1943,2654,2007,678,1743,0
154179,1,2,1,46,0,-1,0,-1,-2,-1,1823,169,3813,1761,-2389,1542,1482,1259,5385,0,0,1074,0
393820,2,2,1,35,0,0,0,0,0,0,263389,143550,243825,265653,253237,184730,8932,5918,7879,8365,4555,8505,0
270671,1,2,1,31,0,0,-1,-1,0,-2,3245,874,2434,16709,5538,4076,756,986,2846,6418,3704,0,0
146704,2,2,1,51,-1,-1,-1,0,0,-1,10195,4188,23153,15464,12331,6822,8267,6073,10379,6823,3239,10403,0
411115,1,1,2,30,0,0,0,0,0,0,52367,59267,87561,55857,62022,68887,46365,4786,4376,6966,2511,7791,0
50969,2,1,1,27,-1,-1,-2,-1,-2,-1,1437,0,0,0,0,0,0,779,0,0,0,0,0
113365,2,1,2,55,0,0,0,2,-2,6,19226,13114,2902,1077,0,1350,528,735,0,0,0,0,0
153375,2,2,1,48,0,0,0,0,0,0,87608,87604,118789,64144,60785,52379,3326,3775,6828,2561,2269,496,0
349762,2,1,2,27,0,0,-1,0,0,0,94376,191119,123301,112886,155182,114715,8053,7301,3447,3976,6441,4371,0
52712,2,3,1,46,2,0,0,0,0,0,17500,15410,14042,15525,7982,16358,2644,1579,681,-1,1889,293,0
60217,2,1,2,26,1,0,0,0,0,-1,49010,41505,17081,13341,14903,48190,0,3847,0,2434,2990,188073,0
30761,2,2,1,27,0,0,0,0,0,0,25843,11582,15548,6441,19151,22742,3019,1344,8026,2999,0,1375,0
376316,2,1,2,27,-1,-1,0,-1,-1,-1,1950,23766,3307,31919,16917,17288,34521,2574,18009,17541,15060,79041,0
54662,1,3,1,47,0,0,0,0,0,0,68041,0,40633,15364,16366,21500,428,2583,803,969,1702,1087,0
69469,2,1,1,32,0,0,0,0,0,0,129942,90901,116951,67579,77768,52832,3237,2346,3946,1323,3681,4759,0
214134,1,5,1,39,8,6,6,5,4,0,785618,514890,401092,757881,568992,347841,0,15988,4813,13362,11718,10465,1
120239,2,1,2,52,-1,-1,-1,-1,-1,-1,8887,409,14467,486,-949,13297,2068,5711,3068,3026,7442,1217,0
55085,1,1,1,22,0,0,0,2,2,3,4201,2596,1747,648,0,1074,1961,1519,484,0,0,0,0
360234,1,1,1,34,-2,-2,-1,-2,-2,-2,29968,4020,3664,0,0,0,13462,5634,0,0,0,49917,0
14243,1,2,2,22,2,2,0,0,0,0,14599,16970,7308,14894,34066,18424,957,101,0,721,1229,-179,1
252843,1,3,1,35,-1,-1,-1,-1,-1,-1,509,1562,-2105,3390,908,8153,976,278,1178,-144,83,60,0
19481,1,1,1,57,2,2,-2,-2,-2,-2,2462,1624,707,613,702,603,725,0,0,0,0,0,0
153794,2,2,2,27,-1,-1,-1,-1,-1,-1,467,1244,2449,1265,134,1340,0,0,0,0,0,0,1
12550,2,1,1,22,1,2,2,-1,-1,-1,-1006,3942,13580,19254,7740,13397,2686,0,0,0,3541,0,0
167659,1,2,2,33,-1,-2,-2,-2,-2,-1,2743,866,0,0,1647,798,912,0,0,0,2581,1992,0
192332,1,1,1,51,2,-2,-2,-2,-2,-2,2455,964,0,0,0,1120,0,0,0,0,0,0,0
52012,1,2,2,26,0,0,0,-2,-2,-2,37950,53087,26374,0,0,0,3704,0,0,0,0,0,0
25055,2,2,1,33,0,0,0,0,0,2,20657,9710,26516,19199,7164,15786,1496,1468,12804,0,0,0,0
201857,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,615,0,0,0
13230,1,3,1,31,0,0,0,2,0,3,12737,7012,11284,24264,5088,16836,2026,639,0,1641,0,0,1
352156,1,1,1,28,-1,-1,-1,-1,-1,-1,4243,-105,214,567,2683,747,0,676,397,388,139547,685,0
475852,2,1,1,37,1,2,0,0,0,0,333009,188817,168272,136137,197998,323845,9616,8197,11396,11060,7537,10498,0
88037,2,2,1,59,0,0,0,0,0,-1,62731,79438,91285,69148,40769,71288,17633,630,1984,11193,5142,4532,0
133953,2,1,2,28,-1,-1,-1,-1,-1,-1,1170,19223,7289,11854,3004,2306,11546,7218,5334,24399,48160,120196,0
115523,1,2,2,22,-1,-1,-1,-1,-1,-1,3959,1736,1245,3002,9350,2127,4039,1050,2164,228,-255,1246,1
487160,2,3,1,51,-2,-2,-1,-2,-2,-2,-1185,913,1164,-321,-1188,1126,10890,3084,241,4572,4185,1996,0
378307,2,1,1,55,-2,0,0,-2,0,-2,303751,352536,239592,164857,286534,156845,9020,14457,13063,10028,29433,7945,0
45808,2,2,2,29,-1,0,0,-1,0,0,17402,68557,56114,38843,49685,58116,36681,1315,7735,3954,33726,4247,0
351601,1,1,2,43,2,0,0,0,0,0,405275,268553,113373,516700,189957,325528,0,31063,11468,13069,7394,16467,0
324790,1,1,2,45,-1,-1,-1,-1,-1,-1,3259,-828,2820,390,13364,8883,101,626,7848,377,2473,91,0
312013,2,2,2,28,-1,0,0,-1,0,-1,33530,18798,10278,7239,9661,2960,11766,6014,9099,1075,6406,3079,0
142850,2,3,1,50,-1,-1,-1,-1,0,-1,5037,2038,17502,5527,6550,11751,1338,11961,757,604,1384,169,0
195444,1,1,2,37,2,0,0,0,0,0,14673,17047,14372,21140,15170,8171,1743,2086,40733,82,1319,492,0
21920,1,3,1,25,0,0,2,2,0,0,20590,1156,17452,15335,7417,9713,1974,0,870,0,907,0,0
154181,2,2,1,45,-1,-1,-1,-1,-1,-1,-572,-888,4020,-5312,6546,6851,1328,136,15548,9465,3034,0,1
350721,2,1,1,28,0,0,0,0,0,0,138580,165969,233459,84189,53063,102327,15124,13728,31093,74172,11162,3694,0
256893,1,1,2,26,2,0,0,0,0,0,14283,13447,13825,16395,5923,39889,1481,0,0,1155,903,342,1
15312,2,2,2,31,1,3,3,-2,3,2,17655,3949,4554,23930,33710,30999,0,1642,0,0,1069,728,0
190662,1,2,1,25,2,-2,7,-2,7,6,2053,1316,747,1079,-27,1535,0,0,0,0,0,0,0
