F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,T1
0,25.148942947387695,12.725055694580078,2,11,4,1.9512757062911987,1,1,3,1,2,149,203,1
1,29.501670837402344,1.7080332040786743,2,8,4,0.5093322396278381,1,0,0,0,2,314,37,0
1,43.57780456542969,6.134452819824219,2,8,4,1.1874371767044067,0,1,1,1,2,421,275,0
0,37.864715576171875,4.09909200668335,1,11,8,1.9514752626419067,0,0,0,0,2,0,26,1
0,23.903663635253906,9.777792930603027,2,14,4,2.9962775707244873,1,1,8,0,2,0,669,1
1,17.3583984375,22.751781463623047,1,10,1,0.9178093671798706,0,0,0,0,2,167,469,0
1,26.72824478149414,2.0697360038757324,2,4,8,10.333027839660645,1,0,0,1,2,237,8,0
1,31.400192260742188,0.8891929388046265,2,8,5,11.979315757751465,1,1,8,1,2,341,1513,1
1,27.674198150634766,3.1540756225585938,2,11,4,0.5395374894142151,0,1,2,0,2,222,110,0
1,27.463470458984375,1.5258604288101196,1,8,4,2.2968666553497314,1,1,9,1,2,251,2743,1
1,25.949909210205078,0.7536147236824036,2,8,4,0.2692549228668213,0,1,2,0,2,351,4640,0
0,34.47478103637695,2.2515013217926025,1,8,4,2.383084535598755,1,1,2,1,2,292,1916,1
0,26.780223846435547,4.971194744110107,2,8,4,0.8178427815437317,1,1,2,1,2,158,348,1
0,16.266489028930664,2.487967014312744,2,8,4,0.6101288795471191,0,0,0,1,2,136,75,0
1,46.442543029785156,5.366335391998291,1,3,5,0.13825373351573944,1,0,0,1,3,342,143,0
0,69.82745361328125,20.067623138427734,2,1,1,16.110593795776367,1,1,3,0,2,82,928,0
1,33.75791931152344,0.033204592764377594,2,7,4,1.6063497066497803,1,1,13,1,2,324,2408,1
1,34.15342712402344,1.611332893371582,1,7,4,1.2412117719650269,0,0,0,1,2,192,135,0
1,23.082454681396484,3.1866960525512695,2,11,4,1.415320634841919,1,0,0,1,2,0,52,1
1,34.25249099731445,3.749016761779785,2,13,8,0.6829740405082703,1,1,12,1,2,366,1363,1
1,21.347240447998047,3.0108323097229004,1,1,1,0.740769624710083,0,0,0,1,2,134,281,0
0,47.07575988769531,17.566238403320312,2,11,4,8.429045677185059,1,1,9,0,2,0,13,1
0,20.07611846923828,1.5072635412216187,2,14,8,0.7669666409492493,1,1,6,0,2,248,556,1
0,17.67666244506836,7.441967964172363,2,8,4,0.9421480894088745,1,1,5,0,2,99,336,1
0,19.796072006225586,1.0783065557479858,2,2,8,1.4437768459320068,0,0,0,0,2,184,2,1
0,30.874479293823242,7.187136173248291,2,3,5,0.4589291214942932,0,0,0,0,2,344,114,0
1,24.639995574951172,0.30673250555992126,2,13,8,0.5253487229347229,1,0,0,0,2,340,70,1
1,21.842304229736328,10.523329734802246,1,6,8,0.39650246500968933,0,0,0,0,2,0,109,0
0,16.30638885498047,0.5290469527244568,2,8,4,0.7873453497886658,0,1,9,0,2,141,174,0
0,26.88103485107422,3.3494455814361572,2,14,8,1.501405119895935,1,1,11,0,2,0,7,1
1,43.159332275390625,2.3731980323791504,2,1,1,0.0,0,0,0,1,2,252,460,0
1,24.153675079345703,0.05792295187711716,1,8,4,0.04293505474925041,0,0,0,0,2,150,75,0
0,38.560462951660156,4.568012714385986,2,13,4,2.5438525676727295,1,1,8,0,2,452,2,1
0,45.00664520263672,0.0,2,1,1,0.0,1,1,15,0,2,0,53,0
1,34.95430374145508,3.0970804691314697,2,7,4,1.071152687072754,0,0,0,1,2,278,847,1
1,35.649234771728516,0.20792581140995026,2,11,8,1.3071238994598389,1,1,9,0,2,0,224,1
1,19.32288360595703,9.292491912841797,1,8,4,1.5259478092193604,0,1,10,1,2,223,34,0
0,19.725950241088867,2.5670201778411865,2,13,8,1.1255695819854736,0,0,0,1,2,465,76,0
0,34.51787185668945,5.735599040985107,2,11,8,1.9560199975967407,1,1,3,0,2,0,4262,1
1,19.198644638061523,8.383997917175293,1,14,4,1.2546473741531372,0,0,0,0,2,109,701,0
1,44.54597091674805,4.188168048858643,2,3,5,8.416053771972656,1,0,0,1,2,0,110,1
0,44.48190689086914,3.457829713821411,2,1,1,0.41509494185447693,0,1,1,0,2,252,22,0
1,26.683982849121094,1.538833498954773,2,8,4,1.0992850065231323,1,1,1,0,2,0,398,1
1,24.05375862121582,3.567892074584961,2,9,4,0.015263169072568417,0,1,1,0,2,224,190,0
0,25.35382080078125,0.4078903794288635,1,5,8,0.7811572551727295,1,0,0,1,2,59,131,0
0,53.633811950683594,0.013215468265116215,2,1,1,0.0,0,1,2,0,2,115,1263,1
0,64.84944152832031,6.542861461639404,2,11,4,17.11577796936035,1,1,15,0,2,175,892,1
0,23.598642349243164,13.580376625061035,2,6,4,2.951810121536255,1,1,2,0,2,242,65,1
1,48.87371063232422,19.283615112304688,2,1,1,0.7476893067359924,1,1,14,1,2,0,12,1
0,16.627220153808594,0.45618027448654175,1,13,4,1.3320168256759644,1,1,5,1,2,52,122,1
0,16.605213165283203,7.502649784088135,2,11,4,1.2169674634933472,0,1,1,1,2,105,117,0
0,23.20241355895996,2.3305723667144775,2,5,1,1.137126088142395,0,0,0,0,2,0,112,0
1,23.2607421875,1.4188536405563354,2,3,5,0.29186132550239563,0,0,0,0,2,342,548,1
1,47.14492416381836,15.353057861328125,2,8,5,6.648583889007568,1,1,14,0,2,0,231,1
1,25.36106300354004,0.9570766687393188,2,8,4,1.5285805463790894,1,1,6,1,2,255,409,0
0,25.348665237426758,2.352473735809326,2,13,4,14.677553176879883,1,1,15,1,2,338,244,1
0,23.046924591064453,1.5220869779586792,2,9,4,2.4298250675201416,1,1,4,1,2,80,150,1
1,32.71434783935547,2.952887535095215,2,8,4,1.3274822235107422,0,1,2,1,2,0,152,0
0,39.907379150390625,5.216642379760742,2,6,4,12.971234321594238,1,0,0,1,2,173,5,0
0,43.425506591796875,2.9544765949249268,1,1,1,0.0,0,1,2,0,2,73,253,0
1,38.074562072753906,3.934680938720703,2,8,4,6.119653701782227,1,1,7,1,2,0,2385,1
1,35.82152557373047,3.8076019287109375,2,14,8,3.3106086254119873,1,1,7,0,2,449,40,1
1,23.084732055664062,4.4363789558410645,2,13,4,2.852787733078003,1,1,16,1,2,132,173,1
1,31.426523208618164,1.3373819589614868,2,3,5,1.1517961025238037,0,0,0,1,2,270,93,0
0,39.000885009765625,6.986008167266846,2,4,4,0.6665511131286621,0,0,0,0,2,153,63,0
1,32.04370880126953,3.5612404346466064,2,14,8,8.082897186279297,1,1,5,0,2,187,37,1
1,36.821449279785156,4.156357765197754,2,8,4,0.5189417600631714,0,0,0,0,2,129,13619,0
0,24.292421340942383,0.7326703071594238,2,2,4,0.2226342111825943,0,0,0,0,2,144,73,0
1,26.735881805419922,0.49794691801071167,1,8,8,0.4343207776546478,0,0,0,0,2,232,82,0
1,17.393096923828125,1.9155923128128052,1,8,4,0.36415308713912964,0,0,0,0,2,206,224,0
1,20.100791931152344,1.2083609104156494,1,6,4,0.0437290258705616,0,0,2,0,2,186,36,0
1,23.849681854248047,0.18285542726516724,2,11,8,0.35395270586013794,0,0,0,0,2,228,1,0
1,14.716123580932617,1.3322875499725342,2,1,1,0.0,0,1,3,0,2,0,787,0
0,35.427085876464844,1.1629559993743896,1,1,1,0.0,0,0,0,0,2,88,15,0
0,20.68866729736328,11.669583320617676,2,8,4,1.273073673248291,1,1,7,0,2,261,2126,1
1,29.5264949798584,0.6380371451377869,1,11,4,0.227693572640419,0,0,0,0,2,366,107,0
0,29.526283264160156,1.8284178972244263,2,1,1,0.0,0,0,0,0,2,115,142,0
1,42.5346794128418,1.2603052854537964,2,3,8,4.689878940582275,1,0,0,1,2,385,1471,1
1,42.37744140625,8.456720352172852,2,14,8,0.5937495231628418,1,1,8,1,2,0,328,1
0,27.486953735351562,9.325559616088867,2,8,4,0.7166064977645874,1,1,6,0,2,0,1977,1
1,17.468299865722656,11.075191497802734,2,8,4,1.2203847169876099,0,0,0,0,2,163,964,0
0,37.18662643432617,7.393434047698975,2,11,8,9.537420272827148,1,1,1,0,2,123,3083,1
1,36.874114990234375,1.554768681526184,2,14,4,1.5605796575546265,1,1,4,1,2,0,3960,1
1,20.690502166748047,0.9389503598213196,1,11,8,2.9688880443573,1,1,2,0,2,244,91,1
0,25.266334533691406,2.519502639770508,2,10,5,0.0,1,0,0,0,2,222,93,0
1,29.04212188720703,0.4929131269454956,2,8,8,0.6883404850959778,0,0,0,0,2,266,136,0
1,22.48200225830078,1.6962114572525024,1,4,5,0.3214907646179199,0,0,0,0,2,140,91,0
1,28.445148468017578,2.1141998767852783,1,8,8,2.2381129264831543,1,1,2,0,2,177,171,1
0,16.905166625976562,3.3359317779541016,1,1,1,0.0,0,0,0,0,3,80,19,0
0,26.553340911865234,8.04448127746582,2,7,4,2.986579656600952,1,1,4,0,2,133,1493,1
0,64.22416687011719,2.1976945400238037,2,1,9,0.0,1,1,8,0,2,0,515,1
1,30.157470703125,0.5086847543716431,1,9,4,0.8931540250778198,1,1,12,1,2,468,210,1
1,17.756389617919922,1.9456851482391357,2,6,4,0.49201616644859314,0,0,0,1,2,131,45,0
1,41.79849624633789,6.536636829376221,2,8,4,11.748435974121094,1,1,12,1,2,161,3319,1
1,36.55406188964844,4.04310941696167,2,4,4,3.562798023223877,1,1,3,1,2,559,19,1
1,18.120208740234375,1.2071646451950073,2,8,8,0.5091878175735474,0,1,2,0,2,202,60,0
0,52.49748611450195,2.0093791484832764,2,1,1,0.0,0,1,0,0,2,120,1063,0
1,20.2557373046875,9.421337127685547,1,14,8,1.632922649383545,1,1,1,0,2,174,185,1
0,34.469512939453125,1.9755005836486816,2,13,4,3.1155052185058594,1,1,14,1,2,328,1126,1
0,26.786243438720703,9.253478050231934,2,6,4,2.137887477874756,1,0,0,0,2,41,83,1
0,20.485937118530273,1.9197689294815063,2,1,1,0.0,0,1,2,0,2,0,2,0
1,16.2410888671875,2.8608481884002686,2,1,4,0.9952619075775146,0,0,0,0,2,0,97,0
0,35.08489990234375,10.230300903320312,2,14,8,2.3165481090545654,1,1,8,1,2,461,204,1
0,21.255399703979492,9.333732604980469,2,11,4,0.8062034845352173,1,1,14,0,2,0,85,1
0,21.333147048950195,1.2867847681045532,2,9,4,0.4839579164981842,0,1,1,0,2,141,92,0
1,33.76735305786133,4.741013526916504,2,14,8,4.899390697479248,1,0,0,1,2,0,1384,1
1,45.12353515625,4.877180099487305,2,14,4,7.706761837005615,1,1,2,1,2,430,23,1
0,31.69167137145996,2.030803680419922,2,7,4,1.8103572130203247,1,0,0,1,2,362,47,1
0,23.15761947631836,4.05322265625,2,11,4,2.7601592540740967,1,1,6,1,2,145,210,0
1,28.451250076293945,0.42359593510627747,2,11,8,0.6162754893302917,0,0,0,0,1,352,36,0
1,35.95347213745117,0.1453142762184143,2,13,8,0.482136070728302,1,0,0,0,2,177,43,1
0,16.841541290283203,1.3104368448257446,1,8,4,0.6811896562576294,1,0,0,0,2,200,34,1
0,19.164505004882812,10.012584686279297,2,13,8,1.2270292043685913,1,1,3,0,2,136,332,1
0,20.087913513183594,3.599508047103882,2,8,4,2.1316757202148438,1,1,8,0,2,416,103,1
1,23.239994049072266,12.159582138061523,1,6,4,1.9467462301254272,0,0,0,0,2,162,45,0
1,29.743518829345703,0.0,2,3,5,0.0,0,0,0,0,1,161,1,0
1,25.18798065185547,4.280631065368652,1,4,4,1.2609963417053223,0,1,15,1,2,322,589,0
0,21.259746551513672,11.711714744567871,2,8,4,0.12582026422023773,0,0,0,0,2,0,120,0
1,35.456138610839844,2.013479471206665,1,4,4,0.11032813042402267,1,1,4,0,2,125,1176,0
1,21.45001792907715,1.4298348426818848,2,3,8,0.7293139100074768,0,0,0,1,2,770,82,0
1,25.670013427734375,1.7377597093582153,1,9,4,0.28174498677253723,0,0,0,0,2,113,567,0
